,Train,Test
0,0.289999992,0.310000002
1,0.349999994,0.209999993
2,0.340000004,0.360000014
3,0.270000011,0.289999992
4,0.25,0.319999993
5,0.239999995,0.319999993
6,0.189999998,0.239999995
7,0.219999999,0.330000013
8,0.310000002,0.280000001
9,0.219999999,0.330000013
10,0.170000002,0.25999999
11,0.219999999,0.319999993
12,0.209999993,0.270000011
13,0.239999995,0.200000003
14,0.239999995,0.280000001
15,0.289999992,0.25999999
16,0.180000007,0.230000004
17,0.25999999,0.340000004
18,0.300000012,0.370000005
19,0.270000011,0.370000005
20,0.270000011,0.289999992
21,0.419999987,0.409999996
22,0.360000014,0.289999992
23,0.409999996,0.310000002
24,0.25,0.389999986
25,0.239999995,0.25999999
26,0.349999994,0.310000002
27,0.360000014,0.349999994
28,0.349999994,0.379999995
29,0.310000002,0.349999994
30,0.310000002,0.360000014
31,0.319999993,0.230000004
32,0.25999999,0.230000004
33,0.340000004,0.349999994
34,0.230000004,0.289999992
35,0.379999995,0.270000011
36,0.330000013,0.230000004
37,0.25,0.310000002
38,0.25999999,0.280000001
39,0.349999994,0.25999999
40,0.25999999,0.25999999
41,0.25999999,0.310000002
42,0.310000002,0.270000011
43,0.360000014,0.310000002
44,0.209999993,0.370000005
45,0.280000001,0.280000001
46,0.349999994,0.340000004
47,0.310000002,0.340000004
48,0.310000002,0.289999992
49,0.25999999,0.310000002
50,0.310000002,0.230000004
51,0.319999993,0.209999993
52,0.340000004,0.280000001
53,0.349999994,0.289999992
54,0.310000002,0.270000011
55,0.219999999,0.330000013
56,0.189999998,0.319999993
57,0.319999993,0.280000001
58,0.319999993,0.300000012
59,0.300000012,0.270000011
60,0.289999992,0.300000012
61,0.280000001,0.349999994
62,0.300000012,0.25
63,0.25999999,0.270000011
64,0.310000002,0.379999995
65,0.330000013,0.319999993
66,0.270000011,0.219999999
67,0.25999999,0.239999995
68,0.280000001,0.280000001
69,0.280000001,0.180000007
70,0.270000011,0.319999993
71,0.239999995,0.189999998
72,0.239999995,0.239999995
73,0.270000011,0.289999992
74,0.289999992,0.25999999
75,0.370000005,0.310000002
76,0.289999992,0.319999993
77,0.270000011,0.289999992
78,0.340000004,0.300000012
79,0.370000005,0.319999993
80,0.25,0.25
81,0.340000004,0.25
82,0.25,0.270000011
83,0.300000012,0.379999995
84,0.360000014,0.239999995
85,0.300000012,0.300000012
86,0.270000011,0.25999999
87,0.319999993,0.360000014
88,0.319999993,0.400000006
89,0.289999992,0.239999995
90,0.330000013,0.219999999
91,0.310000002,0.310000002
92,0.340000004,0.319999993
93,0.340000004,0.370000005
94,0.270000011,0.25
95,0.310000002,0.270000011
96,0.25,0.280000001
97,0.280000001,0.340000004
98,0.239999995,0.25999999
99,0.310000002,0.300000012
100,0.300000012,0.280000001
101,0.319999993,0.340000004
102,0.360000014,0.310000002
103,0.300000012,0.25999999
104,0.289999992,0.280000001
105,0.25999999,0.25
106,0.25999999,0.310000002
107,0.289999992,0.330000013
108,0.270000011,0.280000001
109,0.300000012,0.379999995
110,0.300000012,0.289999992
111,0.360000014,0.25
112,0.310000002,0.310000002
113,0.340000004,0.340000004
114,0.319999993,0.319999993
115,0.439999998,0.239999995
116,0.310000002,0.340000004
117,0.349999994,0.319999993
118,0.300000012,0.25
119,0.409999996,0.289999992
120,0.340000004,0.209999993
121,0.230000004,0.310000002
122,0.25999999,0.25
123,0.25,0.280000001
124,0.280000001,0.280000001
125,0.349999994,0.409999996
126,0.25999999,0.25999999
127,0.319999993,0.219999999
128,0.280000001,0.319999993
129,0.219999999,0.230000004
130,0.25,0.379999995
131,0.239999995,0.25999999
132,0.25,0.280000001
133,0.25,0.330000013
134,0.360000014,0.300000012
135,0.319999993,0.300000012
136,0.239999995,0.340000004
137,0.280000001,0.310000002
138,0.319999993,0.239999995
139,0.270000011,0.379999995
140,0.239999995,0.289999992
141,0.239999995,0.239999995
142,0.300000012,0.270000011
143,0.289999992,0.310000002
144,0.280000001,0.330000013
145,0.280000001,0.230000004
146,0.270000011,0.319999993
147,0.310000002,0.340000004
148,0.340000004,0.270000011
149,0.360000014,0.319999993
150,0.270000011,0.349999994
151,0.230000004,0.349999994
152,0.419999987,0.330000013
153,0.340000004,0.340000004
154,0.239999995,0.300000012
155,0.289999992,0.419999987
156,0.389999986,0.370000005
157,0.319999993,0.349999994
158,0.319999993,0.280000001
159,0.300000012,0.239999995
160,0.209999993,0.230000004
161,0.270000011,0.230000004
162,0.25,0.25999999
163,0.270000011,0.300000012
164,0.300000012,0.430000007
165,0.25,0.239999995
166,0.340000004,0.340000004
167,0.25,0.25999999
168,0.270000011,0.330000013
169,0.340000004,0.300000012
170,0.370000005,0.349999994
171,0.319999993,0.300000012
172,0.280000001,0.239999995
173,0.219999999,0.310000002
174,0.270000011,0.25
175,0.25999999,0.280000001
176,0.270000011,0.319999993
177,0.25999999,0.270000011
178,0.209999993,0.280000001
179,0.270000011,0.340000004
180,0.25,0.319999993
181,0.319999993,0.340000004
182,0.360000014,0.430000007
183,0.280000001,0.349999994
184,0.209999993,0.340000004
185,0.340000004,0.340000004
186,0.230000004,0.340000004
187,0.349999994,0.419999987
188,0.280000001,0.330000013
189,0.310000002,0.319999993
190,0.280000001,0.340000004
191,0.280000001,0.289999992
192,0.310000002,0.360000014
193,0.319999993,0.379999995
194,0.289999992,0.300000012
195,0.280000001,0.280000001
196,0.379999995,0.340000004
197,0.340000004,0.280000001
198,0.270000011,0.340000004
199,0.379999995,0.280000001
200,0.300000012,0.219999999
201,0.330000013,0.289999992
202,0.389999986,0.280000001
203,0.25999999,0.360000014
204,0.280000001,0.230000004
205,0.289999992,0.330000013
206,0.330000013,0.349999994
207,0.230000004,0.270000011
208,0.270000011,0.319999993
209,0.310000002,0.310000002
210,0.25999999,0.25
211,0.319999993,0.319999993
212,0.349999994,0.330000013
213,0.340000004,0.360000014
214,0.340000004,0.360000014
215,0.25999999,0.409999996
216,0.310000002,0.280000001
217,0.319999993,0.270000011
218,0.230000004,0.379999995
219,0.310000002,0.360000014
220,0.360000014,0.280000001
221,0.379999995,0.219999999
222,0.370000005,0.319999993
223,0.449999988,0.349999994
224,0.310000002,0.270000011
225,0.25,0.330000013
226,0.289999992,0.360000014
227,0.280000001,0.400000006
228,0.319999993,0.280000001
229,0.379999995,0.310000002
230,0.310000002,0.289999992
231,0.280000001,0.349999994
232,0.330000013,0.270000011
233,0.300000012,0.330000013
234,0.310000002,0.310000002
235,0.319999993,0.400000006
236,0.310000002,0.360000014
237,0.289999992,0.289999992
238,0.289999992,0.289999992
239,0.270000011,0.319999993
240,0.340000004,0.319999993
241,0.189999998,0.270000011
242,0.25,0.25
243,0.349999994,0.340000004
244,0.330000013,0.200000003
245,0.349999994,0.330000013
246,0.300000012,0.349999994
247,0.219999999,0.200000003
248,0.300000012,0.209999993
249,0.25999999,0.310000002
