,Train,Test
0,0.33000001311302185,0.30000001192092896
1,0.27000001072883606,0.33000001311302185
2,0.2199999988079071,0.27000001072883606
3,0.2199999988079071,0.2800000011920929
4,0.25,0.23999999463558197
5,0.25,0.2800000011920929
6,0.30000001192092896,0.2199999988079071
7,0.30000001192092896,0.3199999928474426
8,0.2800000011920929,0.3499999940395355
9,0.28999999165534973,0.25999999046325684
10,0.3199999928474426,0.3799999952316284
11,0.3100000023841858,0.3199999928474426
12,0.3199999928474426,0.3400000035762787
13,0.3100000023841858,0.3199999928474426
14,0.23000000417232513,0.3499999940395355
15,0.3199999928474426,0.3100000023841858
16,0.23000000417232513,0.4000000059604645
17,0.23000000417232513,0.25999999046325684
18,0.30000001192092896,0.25
19,0.3700000047683716,0.33000001311302185
20,0.25999999046325684,0.3100000023841858
21,0.28999999165534973,0.28999999165534973
22,0.20000000298023224,0.23000000417232513
23,0.2800000011920929,0.23999999463558197
24,0.3199999928474426,0.3700000047683716
25,0.23999999463558197,0.3100000023841858
26,0.3799999952316284,0.2800000011920929
27,0.33000001311302185,0.3700000047683716
28,0.25,0.33000001311302185
29,0.3199999928474426,0.2800000011920929
30,0.3799999952316284,0.28999999165534973
31,0.3700000047683716,0.3400000035762787
32,0.3100000023841858,0.3799999952316284
33,0.28999999165534973,0.28999999165534973
34,0.3100000023841858,0.30000001192092896
35,0.36000001430511475,0.33000001311302185
36,0.4099999964237213,0.3799999952316284
37,0.27000001072883606,0.4000000059604645
38,0.3100000023841858,0.28999999165534973
39,0.3199999928474426,0.2800000011920929
40,0.30000001192092896,0.33000001311302185
41,0.3499999940395355,0.25999999046325684
42,0.27000001072883606,0.30000001192092896
43,0.33000001311302185,0.2800000011920929
44,0.3400000035762787,0.3199999928474426
45,0.3100000023841858,0.23000000417232513
46,0.2800000011920929,0.3400000035762787
47,0.25999999046325684,0.27000001072883606
48,0.3400000035762787,0.2800000011920929
49,0.28999999165534973,0.3700000047683716
50,0.2800000011920929,0.25
51,0.33000001311302185,0.25999999046325684
52,0.3199999928474426,0.3499999940395355
53,0.41999998688697815,0.28999999165534973
54,0.25999999046325684,0.33000001311302185
55,0.30000001192092896,0.3100000023841858
56,0.2800000011920929,0.3700000047683716
57,0.33000001311302185,0.3100000023841858
58,0.25999999046325684,0.25
59,0.30000001192092896,0.3499999940395355
60,0.3100000023841858,0.33000001311302185
61,0.3400000035762787,0.2800000011920929
62,0.27000001072883606,0.3499999940395355
63,0.3199999928474426,0.23999999463558197
64,0.2199999988079071,0.25
65,0.3499999940395355,0.3400000035762787
66,0.2800000011920929,0.3400000035762787
67,0.3400000035762787,0.3400000035762787
68,0.25999999046325684,0.33000001311302185
69,0.3199999928474426,0.3700000047683716
70,0.33000001311302185,0.3499999940395355
71,0.3499999940395355,0.3499999940395355
72,0.27000001072883606,0.30000001192092896
73,0.3100000023841858,0.4099999964237213
74,0.38999998569488525,0.33000001311302185
75,0.3499999940395355,0.3100000023841858
76,0.3700000047683716,0.36000001430511475
77,0.3199999928474426,0.38999998569488525
78,0.3100000023841858,0.33000001311302185
79,0.3499999940395355,0.4000000059604645
80,0.33000001311302185,0.33000001311302185
81,0.25,0.33000001311302185
82,0.28999999165534973,0.38999998569488525
83,0.4000000059604645,0.2800000011920929
84,0.3100000023841858,0.3199999928474426
85,0.3199999928474426,0.3799999952316284
86,0.28999999165534973,0.23000000417232513
87,0.3100000023841858,0.30000001192092896
88,0.30000001192092896,0.3199999928474426
89,0.23999999463558197,0.3100000023841858
90,0.28999999165534973,0.3499999940395355
91,0.33000001311302185,0.4099999964237213
92,0.3400000035762787,0.28999999165534973
93,0.30000001192092896,0.3100000023841858
94,0.30000001192092896,0.3400000035762787
95,0.25,0.3400000035762787
96,0.3199999928474426,0.3100000023841858
97,0.3400000035762787,0.38999998569488525
98,0.36000001430511475,0.3799999952316284
99,0.4000000059604645,0.25999999046325684
100,0.3199999928474426,0.23999999463558197
101,0.27000001072883606,0.3400000035762787
102,0.36000001430511475,0.23999999463558197
103,0.28999999165534973,0.3499999940395355
104,0.3100000023841858,0.36000001430511475
105,0.3499999940395355,0.36000001430511475
106,0.33000001311302185,0.28999999165534973
107,0.25,0.3499999940395355
108,0.30000001192092896,0.4000000059604645
109,0.4099999964237213,0.38999998569488525
110,0.27000001072883606,0.23999999463558197
111,0.33000001311302185,0.27000001072883606
112,0.38999998569488525,0.3199999928474426
113,0.23999999463558197,0.36000001430511475
114,0.3100000023841858,0.3400000035762787
115,0.4399999976158142,0.30000001192092896
116,0.3100000023841858,0.23000000417232513
117,0.23000000417232513,0.3400000035762787
118,0.23999999463558197,0.30000001192092896
119,0.3199999928474426,0.3499999940395355
120,0.3799999952316284,0.3199999928474426
121,0.30000001192092896,0.3199999928474426
122,0.30000001192092896,0.30000001192092896
123,0.3400000035762787,0.23999999463558197
124,0.3100000023841858,0.3499999940395355
125,0.3799999952316284,0.4099999964237213
126,0.3700000047683716,0.25
127,0.2800000011920929,0.2800000011920929
128,0.23999999463558197,0.30000001192092896
129,0.33000001311302185,0.36000001430511475
130,0.36000001430511475,0.3400000035762787
131,0.33000001311302185,0.36000001430511475
132,0.3100000023841858,0.30000001192092896
133,0.30000001192092896,0.3400000035762787
134,0.38999998569488525,0.36000001430511475
135,0.3199999928474426,0.3100000023841858
136,0.3499999940395355,0.3100000023841858
137,0.25,0.30000001192092896
