,Train,Test
0,0.30000001192092896,0.33000001311302185
1,0.28999999165534973,0.33000001311302185
2,0.3100000023841858,0.3100000023841858
3,0.27000001072883606,0.28999999165534973
4,0.4000000059604645,0.41999998688697815
5,0.4300000071525574,0.41999998688697815
6,0.3700000047683716,0.4099999964237213
7,0.38999998569488525,0.4300000071525574
8,0.46000000834465027,0.3499999940395355
9,0.4300000071525574,0.3700000047683716
10,0.4300000071525574,0.36000001430511475
11,0.3400000035762787,0.3700000047683716
12,0.38999998569488525,0.36000001430511475
13,0.30000001192092896,0.3700000047683716
14,0.3100000023841858,0.3400000035762787
15,0.2800000011920929,0.28999999165534973
16,0.30000001192092896,0.27000001072883606
17,0.3799999952316284,0.33000001311302185
18,0.3700000047683716,0.41999998688697815
19,0.36000001430511475,0.30000001192092896
20,0.33000001311302185,0.25
21,0.30000001192092896,0.30000001192092896
22,0.3100000023841858,0.2800000011920929
23,0.23999999463558197,0.3499999940395355
24,0.23000000417232513,0.25999999046325684
25,0.2800000011920929,0.3199999928474426
26,0.25999999046325684,0.3199999928474426
27,0.28999999165534973,0.2800000011920929
28,0.25999999046325684,0.3199999928474426
29,0.3499999940395355,0.25999999046325684
30,0.3100000023841858,0.3400000035762787
31,0.33000001311302185,0.38999998569488525
32,0.27000001072883606,0.28999999165534973
33,0.41999998688697815,0.3400000035762787
34,0.33000001311302185,0.2800000011920929
35,0.3499999940395355,0.3100000023841858
36,0.2800000011920929,0.23999999463558197
37,0.25999999046325684,0.28999999165534973
38,0.3199999928474426,0.25999999046325684
39,0.25999999046325684,0.15000000596046448
40,0.36000001430511475,0.3100000023841858
41,0.3400000035762787,0.3799999952316284
42,0.36000001430511475,0.33000001311302185
43,0.33000001311302185,0.3199999928474426
44,0.23000000417232513,0.36000001430511475
45,0.33000001311302185,0.30000001192092896
46,0.3799999952316284,0.4000000059604645
47,0.36000001430511475,0.3499999940395355
48,0.38999998569488525,0.3499999940395355
49,0.36000001430511475,0.3199999928474426
