,Train,Test
0,0.140000001,0.460000008
1,0.140000001,0.419999987
2,0.239999995,0.560000002
3,0.180000007,0.419999987
4,0.140000001,0.579999983
5,0.180000007,0.400000006
6,0.340000004,0.579999983
7,0.360000014,0.519999981
8,0.25999999,0.560000002
9,0.439999998,0.620000005
10,0.519999981,0.600000024
11,0.25999999,0.479999989
12,0.439999998,0.720000029
13,0.560000002,0.699999988
14,0.579999983,0.699999988
15,0.5,0.560000002
16,0.560000002,0.639999986
17,0.540000021,0.579999983
18,0.680000007,0.620000005
19,0.660000026,0.680000007
20,0.660000026,0.699999988
21,0.720000029,0.639999986
22,0.800000012,0.699999988
23,0.819999993,0.680000007
24,0.720000029,0.699999988
25,0.800000012,0.720000029
26,0.819999993,0.620000005
27,0.899999976,0.75999999
28,0.819999993,0.699999988
29,0.839999974,0.699999988
30,0.920000017,0.680000007
31,0.899999976,0.779999971
32,0.899999976,0.699999988
33,0.899999976,0.860000014
34,0.899999976,0.75999999
35,0.920000017,0.839999974
36,0.860000014,0.800000012
37,0.899999976,0.860000014
38,0.920000017,0.879999995
39,0.939999998,0.899999976
40,0.839999974,0.879999995
41,0.959999979,0.860000014
42,0.959999979,0.860000014
43,0.920000017,0.879999995
44,0.920000017,0.75999999
45,0.920000017,0.939999998
46,0.879999995,0.920000017
47,0.939999998,0.860000014
48,0.959999979,0.920000017
49,0.920000017,0.860000014
