,Train,Test
0,0.23999999463558197,0.3100000023841858
1,0.3199999928474426,0.3499999940395355
2,0.33000001311302185,0.25
3,0.28999999165534973,0.3499999940395355
4,0.3499999940395355,0.36000001430511475
5,0.36000001430511475,0.3499999940395355
6,0.3700000047683716,0.27000001072883606
7,0.28999999165534973,0.28999999165534973
8,0.25,0.1899999976158142
9,0.25999999046325684,0.23999999463558197
10,0.25,0.25999999046325684
11,0.30000001192092896,0.28999999165534973
12,0.3799999952316284,0.27000001072883606
13,0.28999999165534973,0.3499999940395355
14,0.4000000059604645,0.3799999952316284
15,0.30000001192092896,0.3100000023841858
16,0.3499999940395355,0.5099999904632568
17,0.3100000023841858,0.3799999952316284
18,0.3400000035762787,0.3499999940395355
19,0.3400000035762787,0.36000001430511475
20,0.3499999940395355,0.4300000071525574
21,0.30000001192092896,0.3499999940395355
22,0.3700000047683716,0.30000001192092896
23,0.3499999940395355,0.3700000047683716
24,0.28999999165534973,0.27000001072883606
25,0.3100000023841858,0.33000001311302185
26,0.3199999928474426,0.1899999976158142
27,0.3499999940395355,0.2800000011920929
28,0.3799999952316284,0.3499999940395355
29,0.3400000035762787,0.2800000011920929
30,0.3199999928474426,0.25999999046325684
31,0.30000001192092896,0.3100000023841858
32,0.27000001072883606,0.2800000011920929
33,0.44999998807907104,0.4000000059604645
34,0.3499999940395355,0.3499999940395355
35,0.3700000047683716,0.28999999165534973
36,0.3799999952316284,0.41999998688697815
37,0.3100000023841858,0.3799999952316284
38,0.3400000035762787,0.38999998569488525
39,0.3799999952316284,0.3700000047683716
40,0.25,0.36000001430511475
41,0.3499999940395355,0.3199999928474426
42,0.3799999952316284,0.30000001192092896
43,0.28999999165534973,0.3199999928474426
44,0.3499999940395355,0.25999999046325684
45,0.28999999165534973,0.3700000047683716
46,0.33000001311302185,0.27000001072883606
47,0.4099999964237213,0.3499999940395355
48,0.3100000023841858,0.3400000035762787
49,0.36000001430511475,0.28999999165534973
