,Train,Test
0,0.340000004,0.319999993
1,0.419999987,0.280000001
2,0.349999994,0.460000008
3,0.340000004,0.430000007
4,0.300000012,0.379999995
5,0.379999995,0.379999995
6,0.349999994,0.349999994
7,0.330000013,0.349999994
8,0.340000004,0.370000005
9,0.239999995,0.289999992
10,0.340000004,0.370000005
11,0.319999993,0.300000012
12,0.379999995,0.340000004
13,0.379999995,0.360000014
14,0.349999994,0.349999994
15,0.379999995,0.349999994
16,0.330000013,0.400000006
17,0.239999995,0.270000011
18,0.310000002,0.209999993
19,0.300000012,0.270000011
20,0.330000013,0.239999995
21,0.270000011,0.270000011
22,0.310000002,0.280000001
23,0.25999999,0.25
24,0.300000012,0.340000004
25,0.170000002,0.25
26,0.289999992,0.289999992
27,0.209999993,0.270000011
28,0.25,0.300000012
29,0.25999999,0.330000013
30,0.239999995,0.289999992
31,0.310000002,0.439999998
32,0.270000011,0.289999992
33,0.340000004,0.300000012
34,0.25,0.340000004
35,0.25999999,0.349999994
36,0.25999999,0.289999992
37,0.230000004,0.319999993
38,0.25,0.310000002
39,0.310000002,0.25999999
40,0.330000013,0.310000002
41,0.370000005,0.310000002
42,0.300000012,0.379999995
43,0.25,0.280000001
44,0.370000005,0.340000004
45,0.330000013,0.300000012
46,0.379999995,0.25999999
47,0.300000012,0.400000006
48,0.300000012,0.370000005
49,0.349999994,0.25999999
50,0.340000004,0.270000011
51,0.239999995,0.189999998
52,0.310000002,0.270000011
53,0.270000011,0.319999993
54,0.330000013,0.300000012
55,0.319999993,0.310000002
56,0.230000004,0.319999993
57,0.310000002,0.330000013
58,0.239999995,0.419999987
59,0.319999993,0.360000014
60,0.319999993,0.360000014
61,0.370000005,0.270000011
62,0.330000013,0.280000001
63,0.289999992,0.389999986
64,0.319999993,0.330000013
65,0.319999993,0.340000004
66,0.409999996,0.360000014
67,0.280000001,0.310000002
68,0.25999999,0.370000005
69,0.379999995,0.379999995
70,0.340000004,0.349999994
71,0.310000002,0.289999992
72,0.409999996,0.389999986
73,0.319999993,0.340000004
74,0.370000005,0.400000006
75,0.300000012,0.289999992
76,0.270000011,0.25
77,0.219999999,0.340000004
78,0.230000004,0.360000014
79,0.270000011,0.300000012
80,0.310000002,0.230000004
81,0.25999999,0.280000001
