,Train,Test
0,0.3400000035762787,0.3100000023841858
1,0.27000001072883606,0.3100000023841858
2,0.23999999463558197,0.27000001072883606
3,0.27000001072883606,0.23000000417232513
4,0.3199999928474426,0.25999999046325684
5,0.36000001430511475,0.23999999463558197
6,0.23999999463558197,0.30000001192092896
7,0.2800000011920929,0.28999999165534973
8,0.25999999046325684,0.30000001192092896
9,0.38999998569488525,0.25
10,0.36000001430511475,0.3700000047683716
11,0.25,0.28999999165534973
12,0.3400000035762787,0.3499999940395355
13,0.4000000059604645,0.23999999463558197
14,0.38999998569488525,0.2800000011920929
15,0.25999999046325684,0.27000001072883606
16,0.25999999046325684,0.30000001192092896
17,0.3100000023841858,0.28999999165534973
18,0.30000001192092896,0.25
19,0.3100000023841858,0.28999999165534973
20,0.2800000011920929,0.3100000023841858
21,0.3499999940395355,0.27000001072883606
22,0.3400000035762787,0.20000000298023224
23,0.30000001192092896,0.27000001072883606
24,0.25999999046325684,0.2800000011920929
25,0.2800000011920929,0.25999999046325684
26,0.30000001192092896,0.2800000011920929
27,0.20999999344348907,0.23999999463558197
28,0.23999999463558197,0.23000000417232513
29,0.25999999046325684,0.25999999046325684
30,0.23999999463558197,0.30000001192092896
31,0.3499999940395355,0.3400000035762787
32,0.33000001311302185,0.25
33,0.1899999976158142,0.20999999344348907
34,0.1899999976158142,0.27000001072883606
35,0.27000001072883606,0.3199999928474426
36,0.33000001311302185,0.23000000417232513
37,0.3100000023841858,0.25
38,0.2800000011920929,0.28999999165534973
39,0.2800000011920929,0.33000001311302185
40,0.23999999463558197,0.27000001072883606
41,0.23999999463558197,0.33000001311302185
42,0.25,0.36000001430511475
43,0.3199999928474426,0.25999999046325684
44,0.27000001072883606,0.1899999976158142
45,0.3700000047683716,0.3700000047683716
46,0.28999999165534973,0.2199999988079071
47,0.3199999928474426,0.28999999165534973
48,0.3400000035762787,0.3100000023841858
49,0.36000001430511475,0.2199999988079071
