,Train,Test
0,0.079999998,0.200000003
1,0.319999993,0.200000003
2,0.159999996,0.159999996
3,0.280000001,0.119999997
4,0.400000006,0.200000003
5,0.400000006,0.239999995
6,0.479999989,0.200000003
7,0.360000014,0.360000014
8,0.400000006,0.200000003
9,0.519999981,0.439999998
10,0.560000002,0.200000003
11,0.400000006,0.400000006
12,0.400000006,0.400000006
13,0.600000024,0.360000014
14,0.800000012,0.600000024
15,0.600000024,0.319999993
16,0.720000029,0.560000002
17,0.75999999,0.360000014
18,0.75999999,0.439999998
19,0.839999974,0.479999989
20,0.839999974,0.479999989
21,0.839999974,0.680000007
22,0.75999999,0.439999998
23,0.720000029,0.680000007
24,0.839999974,0.439999998
25,0.879999995,0.479999989
26,0.879999995,0.879999995
27,0.680000007,0.680000007
28,0.800000012,0.720000029
29,0.75999999,0.75999999
30,0.839999974,0.680000007
31,0.75999999,0.720000029
32,0.879999995,0.800000012
33,0.720000029,0.800000012
34,0.839999974,0.519999981
35,0.839999974,0.720000029
36,0.959999979,0.75999999
37,0.879999995,0.560000002
38,0.839999974,0.680000007
39,0.720000029,0.920000017
40,0.879999995,0.800000012
41,0.839999974,0.839999974
42,0.879999995,0.839999974
43,0.959999979,0.600000024
44,0.920000017,0.75999999
45,0.879999995,0.639999986
46,0.920000017,0.680000007
47,0.920000017,0.839999974
48,0.879999995,0.600000024
49,0.839999974,0.839999974
