,Train,Test
0,0.230000004,0.150000006
1,0.189999998,0.189999998
2,0.270000011,0.200000003
3,0.360000014,0.239999995
4,0.439999998,0.230000004
5,0.579999983,0.230000004
6,0.620000005,0.280000001
7,0.579999983,0.270000011
8,0.660000026,0.300000012
9,0.720000029,0.310000002
10,0.75,0.50999999
11,0.74000001,0.610000014
12,0.74000001,0.610000014
13,0.720000029,0.649999976
14,0.779999971,0.670000017
15,0.819999993,0.74000001
16,0.790000021,0.689999998
17,0.879999995,0.589999974
18,0.870000005,0.689999998
19,0.889999986,0.680000007
20,0.850000024,0.699999988
21,0.870000005,0.699999988
22,0.879999995,0.660000026
23,0.889999986,0.639999986
24,0.879999995,0.709999979
25,0.910000026,0.75999999
26,0.939999998,0.790000021
27,0.899999976,0.790000021
28,0.889999986,0.75999999
29,0.930000007,0.769999981
30,0.879999995,0.699999988
31,0.870000005,0.709999979
32,0.850000024,0.74000001
33,0.970000029,0.74000001
34,0.910000026,0.810000002
35,0.920000017,0.689999998
36,0.879999995,0.649999976
37,0.910000026,0.699999988
38,0.850000024,0.74000001
39,0.879999995,0.660000026
40,0.889999986,0.699999988
41,0.910000026,0.699999988
42,0.879999995,0.730000019
43,0.829999983,0.730000019
44,0.949999988,0.74000001
45,0.850000024,0.790000021
46,0.930000007,0.670000017
47,0.879999995,0.75999999
48,0.949999988,0.75
49,0.920000017,0.769999981
