,Train,Test
0,0.180000007,0.159999996
1,0.219999999,0.159999996
2,0.300000012,0.079999998
3,0.239999995,0.319999993
4,0.340000004,0.280000001
5,0.319999993,0.319999993
6,0.379999995,0.379999995
7,0.5,0.400000006
8,0.600000024,0.300000012
9,0.540000021,0.519999981
10,0.579999983,0.5
11,0.699999988,0.5
12,0.800000012,0.400000006
13,0.680000007,0.439999998
14,0.779999971,0.5
15,0.779999971,0.74000001
16,0.839999974,0.720000029
17,0.75999999,0.74000001
18,0.720000029,0.720000029
19,0.779999971,0.560000002
20,0.839999974,0.579999983
21,0.879999995,0.620000005
22,0.939999998,0.699999988
23,0.819999993,0.699999988
24,0.839999974,0.620000005
25,0.819999993,0.680000007
26,0.939999998,0.600000024
27,0.839999974,0.600000024
28,0.899999976,0.74000001
29,0.899999976,0.720000029
30,0.879999995,0.639999986
31,0.860000014,0.75999999
32,0.860000014,0.639999986
33,0.959999979,0.779999971
34,0.939999998,0.639999986
35,0.899999976,0.680000007
36,0.920000017,0.660000026
37,0.899999976,0.720000029
38,0.920000017,0.74000001
39,0.899999976,0.680000007
40,0.939999998,0.680000007
41,0.920000017,0.680000007
42,0.980000019,0.800000012
43,0.860000014,0.879999995
44,0.920000017,0.800000012
45,0.920000017,0.779999971
46,0.899999976,0.800000012
47,0.980000019,0.819999993
48,0.860000014,0.879999995
49,0.899999976,0.699999988
