,Train,Test
0,0.20000000298023224,0.10000000149011612
1,0.11999999731779099,0.18000000715255737
2,0.23999999463558197,0.20000000298023224
3,0.30000001192092896,0.23999999463558197
4,0.36000001430511475,0.23999999463558197
5,0.5,0.23999999463558197
6,0.5400000214576721,0.25999999046325684
7,0.5400000214576721,0.30000001192092896
8,0.5799999833106995,0.36000001430511475
9,0.6000000238418579,0.36000001430511475
10,0.6600000262260437,0.4399999976158142
11,0.6600000262260437,0.3199999928474426
12,0.6800000071525574,0.3799999952316284
13,0.8399999737739563,0.4399999976158142
14,0.800000011920929,0.6600000262260437
15,0.6800000071525574,0.4399999976158142
16,0.9399999976158142,0.5600000023841858
17,0.800000011920929,0.6200000047683716
18,0.8799999952316284,0.6600000262260437
19,0.8999999761581421,0.8399999737739563
20,0.8600000143051147,0.7799999713897705
21,0.8399999737739563,0.7200000286102295
22,0.8199999928474426,0.7200000286102295
23,0.8600000143051147,0.800000011920929
24,0.9200000166893005,0.8399999737739563
25,0.8799999952316284,0.8600000143051147
26,0.8799999952316284,0.7400000095367432
27,0.800000011920929,0.8199999928474426
28,0.8600000143051147,0.800000011920929
29,0.9200000166893005,0.8399999737739563
30,0.8199999928474426,0.8799999952316284
31,0.9399999976158142,0.7200000286102295
32,0.9200000166893005,0.8399999737739563
33,0.8999999761581421,0.7799999713897705
34,0.8999999761581421,0.7799999713897705
35,0.9200000166893005,0.8199999928474426
36,0.8600000143051147,0.7400000095367432
37,0.8999999761581421,0.9200000166893005
38,0.9599999785423279,0.8399999737739563
39,0.9399999976158142,0.8799999952316284
40,0.8999999761581421,0.8999999761581421
41,0.8600000143051147,0.8799999952316284
42,0.8799999952316284,0.9200000166893005
43,0.9800000190734863,0.7799999713897705
44,0.9399999976158142,0.9399999976158142
45,0.8799999952316284,0.7599999904632568
46,0.8799999952316284,0.9599999785423279
47,0.8999999761581421,0.9200000166893005
48,0.9599999785423279,0.8999999761581421
49,0.8600000143051147,0.9599999785423279
