,Train,Test
0,0.20000000298023224,0.1599999964237213
1,0.20000000298023224,0.23999999463558197
2,0.18000000715255737,0.2800000011920929
3,0.2199999988079071,0.3400000035762787
4,0.23999999463558197,0.4000000059604645
5,0.41999998688697815,0.4399999976158142
6,0.3400000035762787,0.5400000214576721
7,0.5400000214576721,0.6000000238418579
8,0.6000000238418579,0.4000000059604645
9,0.5799999833106995,0.5199999809265137
10,0.6000000238418579,0.5400000214576721
11,0.6600000262260437,0.7200000286102295
12,0.699999988079071,0.7200000286102295
13,0.6600000262260437,0.6800000071525574
14,0.7400000095367432,0.800000011920929
15,0.6800000071525574,0.7200000286102295
16,0.8600000143051147,0.8399999737739563
17,0.800000011920929,0.8199999928474426
18,0.8399999737739563,0.800000011920929
19,0.7200000286102295,0.8399999737739563
20,0.8399999737739563,0.8999999761581421
21,0.8999999761581421,0.8600000143051147
22,0.9200000166893005,0.8199999928474426
23,0.9599999785423279,0.9200000166893005
24,0.8999999761581421,0.8600000143051147
25,0.9399999976158142,0.8399999737739563
26,0.9399999976158142,0.9599999785423279
27,0.9200000166893005,0.8999999761581421
28,0.8999999761581421,0.8600000143051147
29,1.0,0.8799999952316284
30,0.8799999952316284,0.9599999785423279
31,0.8999999761581421,0.9200000166893005
32,0.8999999761581421,0.9200000166893005
33,0.9200000166893005,0.9200000166893005
34,0.9200000166893005,0.9599999785423279
35,0.9399999976158142,0.9200000166893005
36,0.9399999976158142,0.8399999737739563
37,0.8799999952316284,0.9599999785423279
38,0.9200000166893005,0.8399999737739563
39,0.9599999785423279,0.9200000166893005
40,0.9800000190734863,0.8999999761581421
41,0.9200000166893005,0.8199999928474426
42,0.9599999785423279,0.8799999952316284
43,0.9800000190734863,0.8799999952316284
44,0.9800000190734863,0.9800000190734863
45,0.9800000190734863,0.9399999976158142
46,0.8999999761581421,0.9399999976158142
47,0.9200000166893005,0.9800000190734863
48,0.9599999785423279,0.9399999976158142
49,0.9800000190734863,0.9599999785423279
